Dates,CCMP Index,NYA Index,US0003M Index,SMART Index,LF94TRUU Index,USTBPETR Index,VIX Index,XAU Curncy,USDJPY Curncy,GBPUSD Curncy,USGG10YR Index,USTBEXP Index
05/07/2004,2006.66,6542.36,1.5775,17453.63,189.5738,-13.682,15.08,398.15,109.06,1.8287,4.4549,94.853
06/07/2004,1963.43,6497.53,1.58,17416.79,189.752,-13.682,16.25,392.35,109.35,1.8427,4.4743,94.853
07/07/2004,1966.08,6518.71,1.58125,17433.68,190.5977,-13.682,15.81,402.5,108.42,1.8552,4.4743,94.853
08/07/2004,1935.32,6473.58,1.59,17387.96,190.9036,-13.682,16.2,408.5,108.75,1.8573,4.4704,94.853
09/07/2004,1946.33,6500.4,1.59,17384.85,190.6097,-13.682,15.78,407.75,108.2,1.8594,4.4565,94.853
12/07/2004,1936.92,6503.78,1.6,17431.89,190.9988,-13.682,14.96,406.65,108.3,1.8651,4.4447,94.853
13/07/2004,1931.66,6504.6,1.6,17435.95,189.96,-13.682,14.46,401.75,109.23,1.8557,4.47,94.853
14/07/2004,1914.88,6488.8,1.61,17406.27,190.3724,-13.682,13.76,404.65,108.93,1.8573,4.4797,94.853
15/07/2004,1912.71,6457.12,1.62,17364.39,190.3657,-13.682,14.71,404.25,109.88,1.8519,4.4797,94.853
16/07/2004,1883.15,6456.02,1.63,17310.27,192.2538,-13.682,14.34,407.05,108.71,1.8731,4.3491,94.853
19/07/2004,1883.83,6446.66,1.63,17266.61,192.1042,-13.682,15.17,405.65,108.23,1.8715,4.3509,94.853
20/07/2004,1917.07,6473.03,1.6325,17312.03,190.5875,-13.682,14.17,400.4,108.18,1.8546,4.4441,94.853
